0	0
0	1.0
1	1.0
1	1.0
2	1.0
2	1.0
3	1.0
3	1.0
4	1.0
4	1.0
5	1.0
5	1.0
6	1.0
6	1.0
7	1.0
7	1.0
8	1.0
8	1.0
9	1.0
9	1.0
10	1.0
10	1.0
11	1.0
11	1.0
12	1.0
12	1.0
13	1.0
13	1.0
14	1.0
14	1.0
15	1.0
15	1.0
16	1.0
16	1.0
17	1.0
17	1.0
18	1.0
18	1.0
19	1.0
19	1.0
20	1.0
20	1.0
21	1.0
21	1.0
22	1.0
22	1.0
23	1.0
23	1.0
24	1.0
24	1.0
25	1.0
25	1.0
26	1.0
26	1.0
27	1.0
27	1.0
28	1.0
28	1.0
29	1.0
29	1.0
30	1.0
30	1.0
31	1.0
31	1.0
32	1.0
32	1.0
33	1.0
33	1.0
34	1.0
34	1.0
35	1.0
35	1.0
36	1.0
36	1.000909090909091
37	1.000909090909091
37	1.000909090909091
38	1.000909090909091
38	1.000909090909091
39	1.000909090909091
39	1.000909090909091
40	1.000909090909091
40	1.000909090909091
41	1.000909090909091
41	1.000909090909091
42	1.000909090909091
42	1.000909090909091
43	1.000909090909091
43	1.000909090909091
44	1.000909090909091
44	1.000909090909091
45	1.000909090909091
45	1.000909090909091
46	1.000909090909091
46	1.000909090909091
47	1.000909090909091
47	1.000909090909091
48	1.000909090909091
48	1.000909090909091
49	1.000909090909091
49	1.000909090909091
50	1.000909090909091
50	1.000909090909091
50	1.000909090909091
51	1.000909090909091
51	1.000909090909091
52	1.000909090909091
52	1.000909090909091
53	1.000909090909091
53	1.0008333333333332
54	1.0008333333333332
54	1.0007142857142857
55	1.0007142857142857
55	1.0005
56	1.0005
56	1.0004
57	1.0004
57	1.0003125
58	1.0003125
58	1.0002631578947367
59	1.0002631578947367
59	1.0002272727272727
60	1.0002272727272727
60	1.000204081632653
61	1.000204081632653
61	1.0001785714285714
62	1.0001785714285714
62	1.0001639344262294
63	1.0001639344262294
63	1.0001612903225807
64	1.0001612903225807
64	1.0001612903225807
65	1.0001612903225807
65	1.0001612903225807
66	1.0001612903225807
66	1.0001612903225807
67	1.0001612903225807
67	1.0001612903225807
68	1.0001612903225807
68	1.0001612903225807
69	1.0001612903225807
69	1.0001612903225807
70	1.0001612903225807
70	1.0001492537313432
71	1.0001492537313432
71	1.0001470588235293
72	1.0001470588235293
72	1.000142857142857
73	1.000142857142857
73	1.0001408450704223
74	1.0001408450704223
74	1.0001408450704223
75	1.0001408450704223
75	1.0001408450704223
76	1.0001408450704223
76	1.0001408450704223
77	1.0001408450704223
77	1.0001408450704223
78	1.0001408450704223
78	1.0001408450704223
79	1.0001408450704223
79	1.0001408450704223
80	1.0001408450704223
80	1.0001408450704223
81	1.0001408450704223
81	1.0001408450704223
82	1.0001408450704223
82	1.0001408450704223
83	1.0001408450704223
83	1.0001408450704223
84	1.0001408450704223
