0	0
0	0.0
1	0.0
1	0.0
2	0.0
2	0.0
3	0.0
3	0.0
4	0.0
4	0.0
5	0.0
5	0.0
6	0.0
6	0.0
7	0.0
7	0.0
8	0.0
8	0.0
9	0.0
9	0.0
10	0.0
10	0.0
11	0.0
11	0.0
12	0.0
12	0.0
13	0.0
13	0.0
14	0.0
14	0.0
15	0.0
15	0.0
16	0.0
16	0.0
17	0.0
17	0.0
18	0.0
18	0.0
19	0.0
19	0.0
20	0.0
20	0.0
21	0.0
21	0.0
22	0.0
22	0.0
23	0.0
23	0.0
24	0.0
24	0.0
25	0.0
25	0.0
26	0.0
26	0.0
27	0.0
27	0.0
28	0.0
28	0.0
29	0.0
29	0.0
30	0.0
30	0.0
31	0.0
31	0.0
32	0.0
32	0.0
33	0.0
33	0.0
34	0.0
34	0.0
35	0.0
35	0.0
36	0.0
36	0.09090909090909091
37	0.09090909090909091
37	0.09090909090909091
38	0.09090909090909091
38	0.09090909090909091
39	0.09090909090909091
39	0.09090909090909091
40	0.09090909090909091
40	0.09090909090909091
41	0.09090909090909091
41	0.09090909090909091
42	0.09090909090909091
42	0.09090909090909091
43	0.09090909090909091
43	0.09090909090909091
44	0.09090909090909091
44	0.09090909090909091
45	0.09090909090909091
45	0.09090909090909091
46	0.09090909090909091
46	0.09090909090909091
47	0.09090909090909091
47	0.09090909090909091
48	0.09090909090909091
48	0.09090909090909091
49	0.09090909090909091
49	0.09090909090909091
50	0.09090909090909091
50	0.09090909090909091
51	0.09090909090909091
51	0.09090909090909091
52	0.09090909090909091
52	0.09090909090909091
53	0.09090909090909091
53	0.08333333333333333
54	0.08333333333333333
54	0.07142857142857142
55	0.07142857142857142
55	0.05
56	0.05
56	0.04
57	0.04
57	0.03125
58	0.03125
58	0.02631578947368421
59	0.02631578947368421
59	0.022727272727272728
60	0.022727272727272728
60	0.02040816326530612
61	0.02040816326530612
61	0.017857142857142856
62	0.017857142857142856
62	0.01639344262295082
63	0.01639344262295082
63	0.016129032258064516
64	0.016129032258064516
64	0.016129032258064516
65	0.016129032258064516
65	0.016129032258064516
66	0.016129032258064516
66	0.016129032258064516
67	0.016129032258064516
67	0.016129032258064516
68	0.016129032258064516
68	0.016129032258064516
69	0.016129032258064516
69	0.016129032258064516
70	0.016129032258064516
70	0.014925373134328358
71	0.014925373134328358
71	0.014705882352941176
72	0.014705882352941176
72	0.014285714285714285
73	0.014285714285714285
73	0.014084507042253521
74	0.014084507042253521
74	0.014084507042253521
75	0.014084507042253521
75	0.014084507042253521
76	0.014084507042253521
76	0.014084507042253521
77	0.014084507042253521
77	0.014084507042253521
78	0.014084507042253521
78	0.014084507042253521
79	0.014084507042253521
79	0.014084507042253521
80	0.014084507042253521
80	0.014084507042253521
81	0.014084507042253521
81	0.014084507042253521
82	0.014084507042253521
82	0.014084507042253521
83	0.014084507042253521
83	0.014084507042253521
84	0.014084507042253521
84	0.014084507042253521
85	0.014084507042253521
85	0.013888888888888888
86	0.013888888888888888
86	0.013888888888888888
87	0.013888888888888888
87	0.013888888888888888
88	0.013888888888888888
88	0.013888888888888888
89	0.013888888888888888
89	0.013888888888888888
90	0.013888888888888888
90	0.013888888888888888
91	0.013888888888888888
91	0.013888888888888888
92	0.013888888888888888
92	0.013888888888888888
93	0.013888888888888888
93	0.013888888888888888
94	0.013888888888888888
94	0.013888888888888888
95	0.013888888888888888
95	0.013888888888888888
96	0.013888888888888888
96	0.0136986301369863
97	0.0136986301369863
97	0.0136986301369863
98	0.0136986301369863
98	0.0136986301369863
99	0.0136986301369863
99	0.0136986301369863
100	0.0136986301369863
100	0.0136986301369863
101	0.0136986301369863
101	0.014285714285714285
102	0.014285714285714285
102	0.014285714285714285
103	0.014285714285714285
103	0.014285714285714285
104	0.014285714285714285
104	0.014285714285714285
105	0.014285714285714285
105	0.014285714285714285
106	0.014285714285714285
106	0.014285714285714285
107	0.014285714285714285
107	0.014084507042253521
108	0.014084507042253521
108	0.014084507042253521
109	0.014084507042253521
109	0.014084507042253521
110	0.014084507042253521
110	0.014084507042253521
111	0.014084507042253521
111	0.014084507042253521
112	0.014084507042253521
112	0.014084507042253521
113	0.014084507042253521
113	0.014084507042253521
114	0.014084507042253521
114	0.014084507042253521
115	0.014084507042253521
